SystemID,InstallationDate,SystemSize,TotalInstalledPrice,SalesTaxCost,RebateOrGrant,PerformanceBasedIncentiveAnnualPayment,PerformanceBasedIncentivesDuration,CustomerSegment,ZipCode,State,ModuleEfficiency
CA_LADWP_4619,6/4/2012,3.959666519,22491,520.0512294,5940,0,0,RES,91331,CA,0.158385093
CA_LADWP_21467,6/22/2015,3.387193447,21216,354.3699026,1355,0,0,RES,91352,CA,0.163522013
CA_LADWP_33648,3/2/2017,3.446242424,19860.75,320.041491,862,0,0,RES,91331,CA,0.198412698
NY_NYSERDA_20268,7/25/2016,4.24,18020,0,2544,0,0,RES,11203,NY,0.160606061
NY_NYSERDA_25933,1/9/2017,6.76,25295.92,0,2569,0,0,RES,10464,NY,0.170234387
CA-NEM-685452,3/17/2015,10.8,-9999,-9999,0,0,0,RES,92127,CA,0.188679245
MA_DOER_CEC_56799,1/27/2016,8.8,33000,0,-9999,0,0,RES,1460,MA,0.167682927
DE_DEC_1217,9/25/2013,5.5,30250,0,4375,0,0,RES,19958,DE,-9999
CA_LADWP_34585,8/3/2017,5.882223753,22660,546.2632712,1471,0,0,RES,90045,CA,0.195121951
CT_CGB_1892,1/18/2008,6,38977.2,0,25451,0,0,RES,6249,CT,0.169491525
NY_NYSERDA_41622,8/12/2011,10.5,63000,0,17500,0,0,RES,11971,NY,-9999
NY_NYSERDA_57854,6/19/2015,10.46,45507,0,4186,0,0,RES,11901,NY,0.200613497
CT_CGB_15378,1/15/2016,3.64,19110,0,0,0,0,RES,6795,CT,0.160493827
CA-NEM-616455,3/21/2006,2.4,17675,1248.916561,8752,0,0,RES,92694,CA,-9999
CA-NEM-699221,9/22/2015,5.865,27565,613.5992855,0,0,0,RES,92024,CA,0.211656442
CA-NEM-706811,2/10/2016,6.1,34900,579.8895723,0,0,0,RES,92128,CA,0.18597561
CA_LADWP_29426,12/7/2016,4.603234024,20749.79,437.6012147,1381,0,0,RES,91342,CA,0.164596273
PA_DEP_3937,2/2/2011,8.25,41680,1094.843892,10312.5,0,0,RES,18974,PA,0.154320988
NY_NYSERDA_57643,10/15/2015,13.12,49818,0,7869,0,0,RES,12457,NY,0.192113883
UT_OED_183,7/1/2012,3.12,16050,341.2645843,-9999,0,0,COM,-9999,UT,-9999
NY_NYSERDA_65185,5/20/2016,8.32,29120,0,4160,0,0,RES,12498,NY,0.160493827
MA_DOER_CEC_33651,11/17/2016,6.3,22920,0,-9999,0,0,RES,1760,MA,-9999
MA_DOER_CEC_4673,10/22/2013,9.81,56230,0,2250,0,0,RES,1752,MA,-9999
CA_LADWP_3641,5/10/2010,2.376,17000,666.9312345,7441.2,0,0,RES,91602,CA,-9999
CO-Xcel-12644,9/27/2012,9.12,45372,688.933063,-9999,0,0,-9999,-9999,CO,-9999
UT_OED_6155,5/19/2016,8.64,33869,665.3055736,-9999,0,0,RES,-9999,UT,-9999
CA-NEM-648248,7/27/2012,5.544,29660,728.133039,1182,0,0,RES,92011,CA,0.188957055
MA_DOER_CEC_31216,1/23/2015,3.78,18512,0,945,0,0,RES,1002,MA,0.159898477
NY_NYSERDA_66994,8/20/2015,6.44,31188.61,0,4019,0,0,RES,10707,NY,-9999
MA_DOER_CEC_33066,7/24/2015,3.825,26664.1,0,-9999,0,0,RES,1606,MA,-9999
MN_MSEO_573,6/1/2010,6.5,39195,0,10000,0,0,RES,55304,MN,-9999
CO-Xcel-30457,4/29/2016,3.85,-9999,-9999,0,0,0,-9999,-9999,CO,-9999
CA-NEM-611073,8/31/2016,9.18,46580,872.6862743,0,0,0,RES,92692,CA,0.174358974
UT_OED_12834,6/27/2016,7.85,41983,604.4732353,-9999,0,0,RES,-9999,UT,-9999
CT_CGB_17250,7/22/2016,7.54,24882,0,0,0,0,RES,6441,CT,0.160656963
CA_SMUD_639,3/2/2010,8.82,59337,2475.729583,11947,0,0,RES,95864,CA,0.166666667
CA-NEM-605663,5/26/2016,2.34,11981,222.4494425,0,0,0,RES,92011,CA,0.163522013
CA-NEM-605834,6/7/2016,7.848,11453,746.0612071,0,0,0,RES,92081,CA,0.200613497
CA-NEM-709151,1/5/2016,6.2,7995,589.3959587,0,0,0,RES,92056,CA,0.159793814
CA-NEM-629881,7/18/2017,8.82,40000,819.0851376,0,0,0,RES,92673,CA,0.192073171
NY_NYSERDA_49088,1/23/2014,7,23769.74,0,7550.26,0,0,RES,11793,NY,-9999
CA-NEM-599361,3/21/2016,4.96,29597,471.516767,0,0,0,RES,92024,CA,0.18902439
CA-NEM-608767,8/26/2016,4.42,6877,420.1822802,0,0,0,RES,92673,CA,0.158536585
CA-NEM-703341,8/23/2010,302.4,2268000,84882.15712,0,101746.4,5,COM,91911,CA,0.141129032
CA-NEM-655038,5/21/2013,8.085,41233.5,968.3990718,1172,0,0,RES,92028,CA,0.151234568
MA_DOER_CEC_50816,5/18/2016,7.125,23950,0,-9999,0,0,RES,1340,MA,0.169642857
NY_NYSERDA_69705,5/5/2016,4.96,33410,0,2480,0,0,RES,12540,NY,0.159793814
UT_OED_7398,10/24/2016,6.84,32985,526.7002458,-9999,0,0,RES,-9999,UT,-9999
VT_REIP_1517,9/14/2012,2.5,14000,0,1625,0,0,RES,5873,VT,0.130952381
CA-NEM-694155,10/30/2015,29.58,43500,3094.674657,0,0,0,COM,92071,CA,0.155487805
MA_DOER_CEC_24398,5/24/2017,9.045,35333,0,-9999,0,0,RES,1824,MA,0.205521472
MA_DOER_CEC_40232,12/29/2014,3.315,18232.5,0,828.75,0,0,RES,2136,MA,-9999
NM_REPTC_11012,12/31/2013,6.48,15792,0,-9999,-9999,-9999,RES,87121,NM,-9999
CA-NEM-698688,10/7/2015,5.4,26813,564.9507488,0,0,0,RES,92129,CA,0.188679245
CT_CGB_8600,3/10/2015,11.22,58905,0,0,0,0,RES,6076,CT,0.164516129
Ameren_3895,6/21/2011,1.88,-9999,-9999,-9999,0,0,NON-RES,63106,MO,-9999
CO-Xcel-9654,2/28/2012,7.755,40403.55,585.8197263,-9999,0,0,-9999,-9999,CO,-9999
CT_CGB_15915,1/25/2016,10.4,34320,0,0,0,0,RES,6062,CT,0.158536585
MA_DOER_CEC_10253,5/8/2013,6.37,21658,0,2000,0,0,RES,1803,MA,-9999
NY_NYSERDA_73419,3/27/2015,7.65,42840,0,6885,0,0,RES,12144,NY,0.157407407
MA_DOER_CEC_42901,9/14/2016,6.24,30700.8,0,-9999,0,0,RES,2131,MA,-9999
NY_NYSERDA_74900,6/10/2015,13.75,77000,0,11000,0,0,RES,12575,NY,0.161290323
CA-NEM-687145,4/30/2015,3.36,-9999,-9999,0,0,0,RES,92154,CA,0.182481752
TX_AE_637,9/29/2008,3.15,45042.21,1174.268395,13500,0,0,RES,-9999,TX,-9999
UT_OED_18467,10/2/2017,7.98,33516,597.2205243,-9999,0,0,RES,-9999,UT,-9999
NY_NYSERDA_21413,6/23/2015,8.18,43135,0,6540,0,0,RES,10309,NY,0.200613497
NY_NYSERDA_6502,4/1/2015,9.16,52280,0,10529,0,0,RES,10312,NY,0.200613497
NY_NYSERDA_9585,3/10/2015,10.22,34731,0,8172,0,0,RES,13135,NY,0.164516129
CA_SMUD_5498,5/23/2014,7.75,37200,880.4764302,1236,0,0,RES,95757,CA,0.161290323
NY_NYSERDA_18853,12/29/2015,7.15,32032,0,1430,0,0,RES,11768,NY,0.170807453
WI_FOE_5131,10/30/2017,10.05,41220,0,4000,0,0,GOV,53233,WI,0.168004012
CA_SMUD_12608,3/22/2016,6.24,31948.8,593.1985133,500,0,0,RES,95624,CA,0.163522013
CA-NEM-619389,12/9/2016,7.02,26708,667.3483274,0,0,0,RES,92127,CA,0.163636364
TX_CPS_9362,6/5/2017,4.14,16560,369.0693458,2955.05,0,0,RES,78218,TX,-9999
NY_NYSERDA_48775,4/1/2014,12.72,58258,0,12818.23,0,0,RES,11777,NY,-9999
MA_DOER_CEC_228,3/8/2011,4.935,35482.65,0,4935,0,0,RES,2633,MA,0.144171779
CT_CGB_18485,6/13/2016,6.095,14763,0,0,0,0,RES,6850,CT,0.164596273
CA-NEM-621356,1/18/2017,3.85,17291,357.5371633,0,0,0,RES,92064,CA,0.166666667
MD_MEA_13203,2/19/2013,11.44,58344,0,1000,0,0,RES,-9999,MD,-9999
PA_DEP_7861,9/14/2012,6.48,17906,674.855499,4860,0,0,RES,17402,PA,0.146341463
CA-NEM-705609,3/4/2016,4.2,23822,399.2682301,0,0,0,RES,92064,CA,0.176100629
MA_DOER_CEC_8917,5/14/2013,3.84,26880,0,-9999,0,0,RES,2151,MA,0.148148148
CT_CGB_4433,2/26/2014,7.194,32229,0,7649,0,0,RES,6070,CT,0.200613497
CT_CGB_5526,11/5/2014,4.94,19760,0,6781,0,0,NON-PROFIT,6249,CT,0.163522013
NM_REPTC_193,6/7/2016,6.76,33331,0,-9999,0,0,RES,87527,NM,0.167741935
CT_CGB_11189,1/28/2016,6.5,20408.16,0,0,0,0,RES,6247,CT,0.158536585
CA-NEM-664782,1/2/2014,4.59,-9999,-9999,0,0,0,RES,92065,CA,0.160714286
CA-NEM-602489,4/18/2016,5.232,26648,497.3741381,0,0,0,RES,92109,CA,0.200525659
NY_NYSERDA_47748,3/11/2013,8.32,32198,0,14560,0,0,RES,11772,NY,-9999
MN_DOC_203,2/24/2015,39.36,144210,0,0,6645.08,10,COM,55113,MN,0.16015625
MA_DOER_CEC_14722,11/20/2015,11.22,35776.6,0,-9999,0,0,RES,2703,MA,-9999
MA_DOER_CEC_39841,5/28/2014,3.18,18970,0,1272,0,0,RES,2130,MA,0.164596273
NY_NYSERDA_35636,10/31/2017,3.3,15530,0,1320,0,0,RES,11415,NY,0.192982456
CA_SMUD_SolarSmart_771,1/5/2011,2.05478704,-9999,-9999,5332,0,0,RES,95662,CA,0.13
CO-Xcel-4731,4/2/2010,9.2,53240,1496.84342,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-635769,11/7/2017,4.95,15000,459.6906385,0,0,0,RES,92009,CA,0.171875
CA-NEM-684590,3/4/2015,4.59,-9999,-9999,0,0,0,RES,92672,CA,0.156441718
CA_SMUD_19275,11/3/2017,4.02,-9999,-9999,500,0,0,RES,-9999,CA,0.205431486
NY_NYSERDA_57021,6/25/2014,6.67,41040,0,6670,0,0,RES,10308,NY,0.182389937
CA-NEM-629538,7/10/2017,4.2,21000,390.0405417,0,0,0,RES,91945,CA,0.173780488
CO-Xcel-34207,1/15/2016,2.55,11092.5,134.6737105,-9999,0,0,-9999,-9999,CO,-9999
TX_AE_5916,5/25/2017,7.125,28500,635.173693,4275,0,0,RES,-9999,TX,-9999
CA_LADWP_10666,11/13/2009,7.56,52920,3060.362919,26275.86,0,0,RES,91364,CA,-9999
NY_NYSERDA_13710,4/6/2016,10.45,31341.38,0,5225,0,0,RES,14469,NY,0.172955975
CA-NEM-616107,12/16/2016,6.84,27589,650.2368319,0,0,0,RES,92082,CA,0.169642857
MA_DOER_CEC_63373,9/29/2017,4.8,20544,0,-9999,0,0,RES,2169,MA,0.179640719
CA-NEM-627311,12/14/2017,17.94,60845,1666.030314,0,0,0,COM,92103,CA,-9999
MA_DOER_CEC_19580,12/20/2016,6.76,28932.8,0,-9999,0,0,RES,2719,MA,0.163522013
CO-Xcel-3184,5/15/2009,6.21,48203,1390.641975,-9999,0,0,-9999,-9999,CO,-9999
CO-Xcel-13093,12/9/2010,17.64,74264,2870.034557,-9999,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_25400,7/18/2016,11.6,40600,0,-9999,0,0,RES,2035,MA,-9999
WI_FOE_2747,12/7/2016,4.5,8000,0,2400,0,0,RES,53092,WI,0.13803681
MA_DOER_CEC_69324,12/18/2015,4.16,19968,0,-9999,0,0,RES,1104,MA,-9999
MA_DOER_CEC_13196,6/22/2015,5.232,25636.8,0,-9999,0,0,RES,2653,MA,-9999
MA_DOER_CEC_24793,7/11/2016,12.6,44997,0,-9999,0,0,RES,1772,MA,-9999
MA_DOER_CEC_40412,11/6/2014,4.845,23740,0,-9999,0,0,RES,2538,MA,0.164516129
TX_CPS_7940,2/7/2017,5.32,20748,474.2630241,3722.74,0,0,RES,78258,TX,0.171779141
MD_MEA_11197,12/30/2013,4.6,20720,0,1000,0,0,RES,-9999,MD,-9999
CA-NEM-687315,4/2/2015,7.395,-9999,-9999,0,0,0,RES,92071,CA,0.160377358
TX_CPS_8832,3/13/2017,11.55,35305,1029.649987,8159.97,0,0,RES,78254,TX,0.168367347
NM_REPTC_17002,2/8/2012,4.2,24108,0,-9999,-9999,-9999,RES,87120,NM,-9999
CA_LADWP_19545,12/1/2014,5.493974663,49419,624.1697031,2198,0,0,RES,91324,CA,0.160377358
DCPSC_878,9/16/2013,5.39,-9999,-9999,-9999,0,0,-9999,20015,DC,0.150306748
TX_CPS_7562,1/19/2017,3.99,15960,355.6972681,2869.13,0,0,RES,78240,TX,0.173780488
CA-NEM-625193,5/18/2017,5.04,20664,468.0486501,0,0,0,RES,91941,CA,0.181846994
ME_RSR_72,9/4/2012,4.05,23000,336.8828636,2764.5,0,0,-9999,4457,ME,-9999
CO-Xcel-28037,1/16/2015,3.06,13311,178.6317589,-9999,0,0,-9999,-9999,CO,-9999
OR_DOE_16302,11/18/2017,7.1,19650,0,-9999,0,0,RES,97038,OR,0.181122449
CA-NEM-680558,12/12/2014,10.92,-9999,-9999,0,0,0,RES,92019,CA,0.163522013
CO-Xcel-14975,12/17/2013,4.9,24990,326.1723454,-9999,0,0,-9999,-9999,CO,-9999
CA_LADWP_10256,8/31/2009,3,25659.3,1214.42973,10272.6,0,0,RES,90003,CA,-9999
CO-Xcel-17192,10/21/2013,5.88,29988,391.4068145,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_20195,2/28/2017,5.89,30901.5,0,3532,0,0,RES,11434,NY,0.200613497
NY_NYSERDA_23869,5/25/2017,7.84,29000,0,5536,0,0,RES,12766,NY,0.171779141
MA_DOER_CEC_29084,4/9/2014,6.7,43694,0,2000,0,0,RES,2144,MA,0.205521472
CA-NEM-628592,9/20/2017,4.2,17850,390.0405417,0,0,0,RES,91977,CA,0.173780488
NM_REPTC_13247,5/15/2013,2.616,17150,0,-9999,-9999,-9999,RES,87594,NM,-9999
CA-NEM-628786,6/29/2017,10.26,16929,952.8133234,0,0,0,RES,92028,CA,0.164634146
NY_NYSERDA_67947,4/2/2015,16.8,57400,0,15120,0,0,RES,14067,NY,-9999
DE_Delmarva_1845,1/9/2007,5,45000,2449.007323,22500,0,0,RES,19702,DE,-9999
MD_MEA_17287,6/10/2011,9.2,61180,0,4600,0,0,RES,-9999,MD,-9999
CO-Xcel-35095,12/19/2017,5.85,24033.75,482.9218527,0,0,0,-9999,-9999,CO,-9999
CA-NEM-605810,6/7/2016,3.18,16282,302.3030885,0,0,0,RES,91913,CA,0.168569809
PA_DEP_3062,10/29/2010,9.66,67620,2491.822421,16905,0,0,RES,18643,PA,0.142857143
CA-NEM-597284,3/1/2016,3.78,16229,359.3414071,0,0,0,RES,92118,CA,0.164634146
CT_CGB_22760,4/18/2017,4.76,12993,0,0,0,0,RES,6256,CT,0.16969697
CA_LADWP_2500,3/31/2010,3.96,32000,1111.552058,12553.92,0,0,RES,90032,CA,-9999
MA_DOER_CEC_48221,12/29/2014,5.355,29452.5,0,-9999,0,0,RES,2330,MA,-9999
CA-NEM-626311,5/2/2017,6.76,34611,627.7795386,0,0,0,RES,92114,CA,0.163846924
CA-NEM-707401,11/30/2015,6.625,33920,693.1108724,0,0,0,RES,92114,CA,0.160606061
CA_SMUD_17864,7/11/2017,4.72,-9999,-9999,500,0,0,RES,-9999,CA,0.180229717
NY_NYSERDA_20402,1/31/2017,8.32,18705,0,1664,0,0,RES,11010,NY,0.159509202
CO-Xcel-28465,7/30/2015,8.25,35887.5,481.6052324,-9999,0,0,-9999,-9999,CO,-9999
TX_IOUs_356,9/21/2010,5.04,24450,1028.389394,11250,0,0,RES,76126,TX,0.14893617
MA_DOER_CEC_61846,3/23/2016,10.25,36125,0,-9999,0,0,RES,2719,MA,-9999
MA_DOER_CEC_21143,10/11/2016,6.76,26647.92,0,-9999,0,0,RES,2360,MA,0.158536585
CA-NEM-639250,4/5/2010,2.688,35640,754.5080633,2348,0,0,RES,92028,CA,0.137423313
CA-NEM-695711,9/11/2015,4.5,16785,470.7922907,0,0,0,RES,92057,CA,0.154477849
CT_CGB_19470,10/4/2016,8.55,31269,0,3931,0,0,NON-PROFIT,6331,CT,0.169642857
CO-Xcel-993,1/22/2008,6.3,43311,1868.582291,-9999,0,0,-9999,-9999,CO,-9999
TX_CPS_367,9/25/2013,9.88,37195,1152.05825,17075.1,0,0,RES,78240,TX,0.160493827
CO-Xcel-31225,6/29/2016,5.83,-9999,-9999,0,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_13934,1/6/2017,6.3,14423.85,0,-9999,0,0,RES,2445,MA,-9999
VT_REIP_3072,7/10/2014,12,39000,0,2500,0,0,RES,5738,VT,0.155279503
CA-Pacificorp-168,4/16/2013,11.275,60200,1350.488501,8794,0,0,RES,96064,CA,-9999
CA_SMUD_11795,3/31/2016,10.4,53248,988.6641888,500,0,0,RES,95630,CA,0.163522013
CA-NEM-706250,1/26/2016,7.44,34245,707.2751504,0,0,0,RES,92110,CA,0.18902439
CO-Xcel-20232,12/19/2014,6.5,30550,409.0480581,-9999,0,0,-9999,-9999,CO,-9999
CT_CGB_11589,11/18/2015,6.72,27820.8,0,0,0,0,RES,6013,CT,0.176100629
CA-NEM-651232,11/16/2012,1.53,-9999,-9999,-9999,0,0,RES,91945,CA,0.157407407
CT_CGB_16504,3/24/2016,12.74,66885,0,0,0,0,RES,6461,CT,0.160493827
MA_DOER_CEC_53,11/17/2009,11.02,70680,0,-9999,0,0,RES,2038,MA,0.134751773
NM-PNM-11552,10/1/2017,4.2,-9999,-9999,-9999,0,0,RES,87121,NM,-9999
CO-Xcel-16607,5/22/2013,9.72,42469.09,647.0194281,-9999,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_58580,10/6/2015,5.98,26272.23,0,-9999,0,0,RES,2740,MA,-9999
MA_DOER_CEC_65333,4/21/2015,3.57,17992.8,0,-9999,0,0,RES,1030,MA,-9999
CA_LADWP_26027,1/14/2016,1.695505,9900,161.1812573,509,0,0,RES,91406,CA,0.166666667
CA-NEM-666579,2/12/2014,11,-9999,-9999,0,0,0,RES,92019,CA,0.154320988
NY_NYSERDA_77103,11/17/2015,9.62,53872,0,4040,0,0,RES,10965,NY,0.162638344
CA_LADWP_27050,2/1/2016,3.96376227,16200,376.8105585,1189,0,0,RES,91364,CA,0.166960648
UT_OED_4214,7/1/2015,4.95,23476,416.6415069,-9999,0,0,RES,-9999,UT,-9999
MA_DOER_CEC_15409,5/20/2016,4.16,21424,0,-9999,0,0,RES,2777,MA,-9999
UT_OED_16739,12/28/2017,19.14,58800,1432.431182,-9999,0,0,RES,-9999,UT,-9999
NY_NYSERDA_54221,7/25/2012,1.95,39350.22,0,3412.5,0,0,RES,10013,NY,0.156
PA_DEP_3184,1/11/2011,10.575,55653.5,1403.390807,17500,0,0,RES,18902,PA,-9999
CA-NEM-707196,11/30/2015,7.695,29600,805.054817,0,0,0,RES,92675,CA,0.169642857
NY_NYSERDA_75614,6/12/2015,4.68,26208,0,1867,0,0,RES,12309,NY,0.162638344
NM_REPTC_11246,11/20/2013,0.96,3900,0,-9999,-9999,-9999,RES,88007,NM,-9999
Ameren_2765,10/8/2013,18.375,-9999,-9999,-9999,0,0,NON-RES,63049,MO,-9999
CA_LADWP_3601,5/8/2009,5.544,48510,2244.266141,19894.68,0,0,RES,91356,CA,-9999
CA-NEM-705633,11/25/2015,7.95,36500,831.7330468,0,0,0,RES,92677,CA,0.163580247
MN-Xcel-508,12/6/2011,3.416,19837,0,-9999,0,0,-9999,-9999,MN,-9999
CA-NEM-613283,6/26/2017,3.2,11550,297.1737461,0,0,0,RES,92064,CA,0.195121951
NM_REPTC_17248,9/6/2011,2.94,21180,0,-9999,-9999,-9999,RES,87123,NM,0.169354839
MA_DOER_CEC_10721,3/26/2013,10.25,38950,0,2000,0,0,RES,1201,MA,0.153374233
NY_NYSERDA_55731,8/13/2014,7.02,25312,0,10125,0,0,RES,13030,NY,0.159509202
NY_NYSERDA_20085,4/3/2017,4.16,17680,0,1947,0,0,RES,11375,NY,0.158536585
CA_SMUD_5799,9/4/2014,6.375,30600,724.26287,1032,0,0,RES,95747,CA,0.164516129
DE_Delmarva_3330,12/21/2012,6.35,27963.03,0,7258.75,0,0,-9999,19968,DE,-9999
MA_DOER_CEC_42176,11/6/2015,5.98,33488,0,-9999,0,0,RES,2302,MA,0.163522013
Ameren_3127,3/16/2011,9.66,-9999,-9999,-9999,0,0,NON-RES,65109,MO,-9999
VT_REIP_1810,7/19/2013,6.5,20996,0,3300,0,0,RES,5357,VT,-9999
NY_NYSERDA_26177,12/27/2016,2.92,11148.4,0,1458,0,0,RES,11413,NY,0.161585366
CO-Xcel-37735,3/11/2017,6.6,15155,544.8349107,0,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_54397,6/18/2015,12.48,38924,0,11232,0,0,RES,14886,NY,0.163522013
NY_NYSERDA_46941,11/30/2012,6.63,31753.5,0,11602.5,0,0,RES,11701,NY,-9999
CT_CGB_12611,9/24/2015,9.1,39585,0,0,0,0,RES,6057,CT,0.160493827
CT_CGB_7216,2/3/2015,10,52500,0,0,0,0,RES,6776,CT,0.161290323
NY_NYSERDA_79186,11/20/2017,21.2,90312,0,2883,0,0,RES,11741,NY,0.165766005
CT_CGB_16623,4/7/2016,5.72,30030,0,0,0,0,RES,6512,CT,0.160493827
TX_CPS_2116,4/26/2011,7.2,36381,1206.357936,18190.5,0,0,RES,78221,TX,0.140625
MA_DOER_CEC_38496,1/26/2016,7.8,31200,0,-9999,0,0,RES,2653,MA,-9999
CA-NEM-652896,2/17/2006,5.32,36513.48,2768.43171,12358.8,0,0,RES,92122,CA,-9999
MA_DOER_CEC_12900,2/26/2015,5.28,49100.5,0,-9999,0,0,RES,2131,MA,-9999
MA_DOER_CEC_64091,7/30/2014,5.75,29785,0,-9999,0,0,RES,1757,MA,-9999
CA_LADWP_29194,9/21/2016,3.018882831,32260,286.9866678,906,0,0,RES,90045,CA,0.169642857
MA_DOER_CEC_8898,5/3/2013,5.04,34524,0,-9999,0,0,RES,1854,MA,0.148148148
CA-NEM-702426,11/30/2015,7.245,31190,757.975588,0,0,0,RES,92027,CA,0.211656442
CA-NEM-669278,5/28/2014,2.75,-9999,-9999,0,0,0,RES,92028,CA,0.15625
CO-Xcel-22746,11/15/2014,5.355,25168.5,336.9926694,-9999,0,0,-9999,-9999,CO,-9999
DCPSC_2893,2/22/2017,6.095,-9999,-9999,-9999,0,0,-9999,20011,DC,-9999
NY_NYSERDA_36286,12/11/2017,8.7,43215,0,2366,0,0,RES,10583,NY,0.173652695
MA_DOER_CEC_26824,8/7/2015,2.86,15787.2,0,-9999,0,0,RES,2135,MA,-9999
CO-Xcel-20178,12/30/2014,4.08,18448,256.7563195,-9999,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_60711,3/3/2011,1.08,5950,0,2055.94,0,0,RES,12778,NY,0.172
MD_MEA_19082,6/1/2010,5.52,42780,0,5140,0,0,RES,-9999,MD,-9999
MN-Xcel-165,5/3/2010,3.76,30340,0,-9999,0,0,-9999,-9999,MN,-9999
UT_OED_363,7/1/2013,15.3,80820,1482.021163,-9999,0,0,RES,-9999,UT,-9999
NM-PNM-11127,10/1/2016,11.1,-9999,-9999,-9999,0,0,RES,87501,NM,-9999
UT_OED_6262,9/16/2016,4.41,16967,339.5830532,-9999,0,0,RES,-9999,UT,-9999
NM-PNM-9059,1/1/2017,6.24,-9999,-9999,-9999,0,0,RES,87124,NM,-9999
CA-NEM-615968,10/28/2016,2.385,12211,226.7273164,0,0,0,RES,92081,CA,0.160606061
MA_DOER_CEC_55872,8/12/2015,10.2,41244.76,0,1250,0,0,RES,2770,MA,-9999
CT_CGB_3598,3/28/2013,3.12,15756,0,0,0,0,RES,6110,CT,0.146341463
MA_DOER_CEC_1539,5/22/2013,4,16660,0,1600,0,0,RES,2474,MA,-9999
CA-NEM-614277,10/10/2016,16.165,82765,1536.707367,0,0,0,RES,92653,CA,0.160606061
TX_CPS_10097,10/6/2017,4.16,16680,370.8522895,-9999,0,0,RES,78213,TX,0.161516767
TX_IOUs_809,8/1/2012,9.89,39560,1300.401658,19780,0,0,RES,75209,TX,-9999
UT_OED_14676,12/26/2014,5.4,19564,495.1953742,-9999,0,0,RES,-9999,UT,-9999
CA-NEM-704756,1/11/2016,3.315,15382,315.1367102,0,0,0,RES,92083,CA,0.156441718
NM-PNM-7868,9/15/2016,4.08,-9999,-9999,-9999,0,0,RES,87124,NM,-9999
CT_CGB_2297,6/30/2009,5.4,47850,0,23526,0,0,RES,6611,CT,0.181451613
CO-Xcel-25725,6/1/2015,8.16,28250,476.3513572,-9999,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_6413,2/6/2014,8.215,29163.25,0,-9999,0,0,RES,1742,MA,0.164596273
NY_NYSERDA_47809,7/18/2013,10.14,42484,0,16500,0,0,RES,11793,NY,-9999
NY_NYSERDA_3888,5/18/2017,12.1,45300,0,6050,0,0,RES,10309,NY,0.200613497
UT_OED_3378,7/1/2015,6.71,21900,564.7807093,-9999,0,0,RES,-9999,UT,-9999
MA_DOER_CEC_70934,1/6/2016,6.76,32650.8,0,-9999,0,0,RES,1057,MA,-9999
CT_CGB_20098,10/20/2016,6.24,28080,0,0,0,0,RES,6611,CT,0.159509202
CA-NEM-636987,11/28/2017,6.93,27170,643.5668939,0,0,0,RES,92677,CA,0.19760479
MO-Kansas City Power & Light-1187,9/3/2013,24.96,-9999,-9999,-9999,0,0,COM,64459,MO,-9999
CA_SMUD_20623,12/11/2017,4.8,-9999,-9999,500,0,0,RES,-9999,CA,0.183284457
MA_DOER_CEC_54651,5/4/2017,3.6,15408,0,-9999,0,0,RES,1801,MA,0.179640719
MA_DOER_CEC_42000,8/9/2016,9.36,48204,0,-9999,0,0,RES,2472,MA,-9999
CA_SMUD_946,10/26/2010,6.384,36481.76,1791.95665,9224,0,0,RES,95628,CA,0.13902439
UT_OED_14444,1/31/2017,7.04,23387,526.8712395,-9999,0,0,RES,-9999,UT,-9999
VT_REIP_2631,1/6/2014,10.44,47073,0,2500,0,0,RES,5491,VT,-9999
NY_NYSERDA_42066,1/13/2004,2.96,18355,1837.41876,14800,0,0,RES,11746,NY,-9999
CT_CGB_2946,10/5/2012,3,27000,0,4052,0,0,RES,6351,CT,0.154320988
CA-NEM-620044,12/19/2016,4.96,17,1.328908555,0,0,0,RES,92126,CA,0.18902439
CA-NEM-609427,9/16/2016,8.58,38610,815.6479558,0,0,0,RES,92129,CA,0.160493827
CO-Xcel-37729,3/2/2017,8.84,38454,729.7485774,0,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_78287,6/21/2007,2.16,21475,0,7560,0,0,RES,2631,MA,0.120805369
CA-NEM-647001,2/21/2012,2.25,-9999,-9999,-9999,0,0,RES,92109,CA,0.137195122
CA_LADWP_16767,7/31/2014,5.534037867,32512.5,628.7212782,2214,0,0,RES,91335,CA,0.157407407
CA-NEM-610325,8/4/2016,9.156,40489,870.4047416,0,0,0,RES,92028,CA,0.200613497
NM_REPTC_18078,11/19/2011,2.56,20217,0,-9999,0,0,RES,87562,NM,-9999
NY_NYSERDA_48774,7/9/2014,5.5,23100,0,5729.44,0,0,RES,11040,NY,-9999
CA_LADWP_2722,4/9/2012,2.648306534,16802.25,347.8209749,3972,0,0,RES,90272,CA,0.147798742
CA-NEM-606910,6/28/2016,5.04,4480,350.2064897,0,0,0,RES,91901,CA,-9999
