date,date,Size,price,efficiency,CostPerKW,IncentivePct,State,zip
2015-12-08,2015-12-08,5.985,30000.0,0.16964285699999998,5117.151837360067,-0.02087179155333333,CA,92126
2016-01-29,2016-01-29,4.4,19790.4,0.171875,4479.245682477273,0.00412922412381761,CA,95833
2014-05-20,2014-05-20,14.0,42375.0,0.161290323,3026.785714285714,0.0,NM,88310
2016-08-16,2016-08-16,9.36,31824.0,0.158536585,3400.0,0.0,CT,6050
2009-06-16,2009-06-16,5.25,46724.95,0.126811594,4947.609523809523,0.44408822267332554,NY,13337
2016-08-23,2016-08-23,10.26,31300.0,0.16964285699999998,2650.682261208577,0.13111821086261982,NY,13850
2016-03-10,2016-03-10,5.98,24843.0,0.170234387,4249.411690401337,-0.022882981467616633,CA,92105
2010-07-15,2010-07-15,9.66,70929.0,0.13690476199999999,5350.49921542443,0.2713019720988594,PA,19020
2015-08-24,2015-08-24,8.7,30624.0,0.188679245,2620.0,0.2556818181818182,NY,14701
2015-11-19,2015-11-19,8.84,45260.8,0.163522013,5168.059423065612,-0.00938660606750212,CA,95827
2017-07-06,2017-07-06,8.8,26400.0,0.16768292699999998,2727.954545454545,0.09068181818181818,NY,12942
2015-03-23,2015-03-23,1.777364107,11245.5,0.15030674800000002,6031.655919785039,0.046689899284158114,CA,90034
2016-10-26,2016-10-26,4.553995078,28381.5,0.160606061,6027.327632127055,0.032876332463048115,CA,90003
2015-07-24,2015-07-24,4.5,23175.0,0.153374233,4900.0,0.04854368932038835,MA,2066
2016-12-01,2016-12-01,3.924,17543.0,0.200525659,4565.7570345310905,-0.02126378632502993,CA,92021
2016-11-28,2016-11-28,12.03,40283.75,0.194610778,3348.6076475477976,0.0,NY,11706
2013-09-16,2013-09-16,2.45,16782.5,0.151234568,5350.0,0.21897810218978103,NY,11211
2016-12-15,2016-12-15,6.16,18418.0,0.172108576,2589.935064935065,0.13378216961667933,NY,13081
2015-12-31,2015-12-31,5.72,15857.0,0.163522013,2338.286713286713,0.15652393264804187,NY,10562
2017-08-31,2017-08-31,4.494319948999999,43235.0,0.220762194,9462.693705587804,0.016343862789406728,CA,90048
2015-12-02,2015-12-02,10.79,51928.4,0.200613497,4312.548656163114,0.10391231002688317,NY,12569
2007-03-01,2007-03-01,6.3,46480.0,0.13888888900000002,5580.768378412698,0.24357055111876075,CA,92122
2015-06-04,2015-06-04,5.121823517,31948.8,0.163522013,5942.346057528166,0.04736178561949119,CA,91343
2015-11-17,2015-11-17,3.42,12625.0,0.16964285699999998,3691.5204678362575,0.0,OR,97405
2016-06-15,2016-06-15,12.13,33922.5,0.167741935,2396.578730420445,0.14303191097354265,NY,14422
2010-06-10,2010-06-10,5.0,40000.0,0.137724551,4000.0,0.5,FL,34239
