,Size,price,CleanPrice,efficiency,CostPerKW,IncentivePct,State,zip,Year,ResidentialRate,SolarRadiation,Month,Date,ConstructionPriceIndex,ROIYears
3745,6.24,34944.0,32548.0,0.160493827,5216.025641025641,0.06856684981684982,NY,10603,2016,16.92,4.219733333333334,5,2016-05-01,118.1,20.01527161180093
3746,8.32,46592.0,44262.0,0.163846924,5319.951923076923,0.05000858516483517,NY,12542,2016,16.92,4.219733333333334,5,2016-05-01,118.1,20.41406427618132
3747,4.2,17035.2,14935.2,0.188964475,3556.0,0.1232741617357002,NY,12508,2016,16.92,4.219733333333334,5,2016-05-01,118.1,13.645313644886325
3748,3.27,22563.0,20274.0,0.200613497,6200.0,0.10144927536231883,NY,11421,2016,16.92,4.219733333333334,5,2016-05-01,118.1,23.79104178804702
3749,8.18,37681.0,31958.0,0.200613497,3906.845965770172,0.1518802579549375,NY,10310,2016,16.92,4.219733333333334,5,2016-05-01,118.1,14.991602521145335
3750,4.2,15157.13,14317.13,0.17610062899999998,3408.8404761904762,0.05541946265552912,NY,11726,2016,16.92,4.219733333333334,5,2016-05-01,118.1,13.08062358352157
3751,8.19,30000.0,29017.0,0.192073171,3542.9792429792437,0.03276666666666666,NY,11952,2016,16.92,4.219733333333334,5,2016-05-01,118.1,13.595349552242318
3752,8.32,46592.0,45577.0,0.160493827,5478.004807692308,0.021784855769230768,NY,11727,2016,16.92,4.219733333333334,5,2016-05-01,118.1,21.02055504756938
3753,7.02,39312.0,38203.0,0.160493827,5442.022792022793,0.028210215710215713,NY,11024,2016,16.92,4.219733333333334,5,2016-05-01,118.1,20.88248252524493
3754,9.9,44200.0,38260.0,0.16871165600000002,3864.6464646464647,0.1343891402714932,NY,12542,2016,16.92,4.219733333333334,5,2016-05-01,118.1,14.829671860714875
3755,7.02,39452.4,36960.4,0.160493827,5265.014245014247,0.06316472508643327,NY,10950,2016,16.92,4.219733333333334,5,2016-05-01,118.1,20.203253857709154
3756,11.35,34420.0,28745.0,0.167741935,2532.599118942732,0.1648750726321906,NY,10994,2016,16.92,4.219733333333334,5,2016-05-01,118.1,9.718253463086707
3757,3.3,16100.7,15440.7,0.188679245,4679.000000000001,0.04099200655872105,NY,11758,2016,16.92,4.219733333333334,5,2016-05-01,118.1,17.954562020366453
3758,8.07,22851.0,18816.0,0.167741935,2331.598513011152,0.1765787055271104,NY,14131,2016,16.92,4.219733333333334,5,2016-05-01,118.1,8.94696091225752
3759,7.54,42374.8,39509.8,0.160493827,5240.026525198939,0.06761093857670124,NY,10920,2016,16.92,4.219733333333334,5,2016-05-01,118.1,20.107369359916582
3760,3.64,20384.0,18983.0,0.160493827,5215.10989010989,0.06873037676609105,NY,12603,2016,16.92,4.219733333333334,5,2016-05-01,118.1,20.01175763304221
3761,3.3,15001.0,13021.0,0.166666667,3945.7575757575764,0.13199120058662756,NY,11422,2016,16.92,4.219733333333334,5,2016-05-01,118.1,15.140916672637355
3762,5.6,18386.0,16146.0,0.17610062899999998,2883.214285714286,0.12183182856521264,NY,12405,2016,16.92,4.219733333333334,5,2016-05-01,118.1,11.063656702471405
3763,11.73,43635.0,39764.0,0.157567406,3389.940323955669,0.08871318895382148,NY,12404,2016,16.92,4.219733333333334,5,2016-05-01,118.1,13.008098694550805
3764,7.65,42840.0,39780.0,0.157407407,5200.0,0.07142857142857142,NY,12564,2016,16.92,4.219733333333334,5,2016-05-01,118.1,19.953776983523305
3765,5.05,17826.5,15301.5,0.167741935,3030.0,0.141643059490085,NY,10941,2016,16.92,4.219733333333334,5,2016-05-01,118.1,11.626912357706852
3766,5.87,21817.8,20996.8,0.157567406,3576.967632027257,0.03762982518860747,NY,11776,2016,16.92,4.219733333333334,5,2016-05-01,118.1,13.725772001298719
3767,9.36,52416.0,51012.0,0.160493827,5450.0,0.026785714285714284,NY,11717,2016,16.92,4.219733333333334,5,2016-05-01,118.1,20.913093184654237
3768,6.51,27789.0,24534.0,0.18902439,3768.6635944700456,0.11713267839792725,NY,12571,2016,16.92,4.219733333333334,5,2016-05-01,118.1,14.461360171149735
3769,5.98,33488.0,32292.0,0.160493827,5400.0,0.03571428571428571,NY,11706,2016,16.92,4.219733333333334,5,2016-05-01,118.1,20.72122994442805
3770,5.83,32648.0,30759.0,0.165766005,5275.98627787307,0.05785959323695172,NY,10550,2016,16.92,4.219733333333334,5,2016-05-01,118.1,20.245356453232397
3771,10.6,34959.0,30719.0,0.160606061,2898.0188679245284,0.12128493377957035,NY,14521,2016,16.92,4.219733333333334,5,2016-05-01,118.1,11.120465804732447
3772,9.45,38970.0,33331.0,0.198412698,3527.0899470899467,0.1447010520913523,NY,12582,2016,16.92,4.219733333333334,5,2016-05-01,118.1,13.534378116357662
3773,3.98,17675.0,13695.0,0.164516129,3440.954773869347,0.2251768033946252,NY,10309,2016,16.92,4.219733333333334,5,2016-05-01,118.1,13.203854647726693
3774,8.32,29120.0,24960.0,0.160493827,3000.0,0.14285714285714285,NY,12498,2016,16.92,4.219733333333334,5,2016-05-01,118.1,11.511794413571138
3775,4.96,33410.0,30930.0,0.159793814,6235.887096774193,0.07422927267285244,NY,12540,2016,16.92,4.219733333333334,5,2016-05-01,118.1,23.928750081435165
3776,7.14,39984.0,38042.0,0.157407407,5328.011204481793,0.04856942777110845,NY,12134,2016,16.92,4.219733333333334,5,2016-05-01,118.1,20.44498987306598
3777,7.28,20675.2,20675.2,0.158536585,2840.0,0.0,CT,6006,2016,19.46,4.4071428571428575,5,2016-05-01,118.1,9.072469384009676
3778,6.72,21004.0,21004.0,0.17610062899999998,3125.595238095238,0.0,CT,6470,2016,19.46,4.4071428571428575,5,2016-05-01,118.1,9.984812360713198
3779,10.14,53235.0,53235.0,0.160493827,5250.0,0.0,CT,6415,2016,19.46,4.4071428571428575,5,2016-05-01,118.1,16.77129023452493
3780,6.6,22100.0,22100.0,0.172955975,3348.4848484848485,0.0,CT,6473,2016,19.46,4.4071428571428575,5,2016-05-01,118.1,10.696840236161647
3781,5.46,28665.0,28665.0,0.160493827,5250.0,0.0,CT,6801,2016,19.46,4.4071428571428575,5,2016-05-01,118.1,16.77129023452493
3782,7.54,39585.0,39585.0,0.160493827,5250.0,0.0,CT,6614,2016,19.46,4.4071428571428575,5,2016-05-01,118.1,16.771290234524933
3783,2.12,11130.0,11130.0,0.165766005,5250.0,0.0,CT,6605,2016,19.46,4.4071428571428575,5,2016-05-01,118.1,16.771290234524926
3784,12.54,37253.44,37253.44,0.173780488,2970.7687400318987,0.0,CT,6820,2016,19.46,4.4071428571428575,5,2016-05-01,118.1,9.490214239757886
3785,14.045,31875.0,31875.0,0.16459627300000002,2269.490922036312,0.0,CT,6268,2016,19.46,4.4071428571428575,5,2016-05-01,118.1,7.249960178683919
3786,9.9,28286.0,28286.0,0.172955975,2857.171717171717,0.0,CT,6754,2016,19.46,4.4071428571428575,5,2016-05-01,118.1,9.12732497496435
3787,5.3,12017.0,12017.0,0.16459627300000002,2267.3584905660377,0.0,CT,6042,2016,19.46,4.4071428571428575,5,2016-05-01,118.1,7.243148059237596
3788,6.76,35490.0,35490.0,0.160493827,5250.0,0.0,CT,6514,2016,19.46,4.4071428571428575,5,2016-05-01,118.1,16.77129023452493
3789,15.6,70850.0,63913.0,0.158536585,4096.98717948718,0.09791107974594213,CT,6024,2016,19.46,4.4071428571428575,5,2016-05-01,118.1,13.087954490344224
3790,14.04,47736.0,47736.0,0.167741935,3400.0,0.0,CT,6074,2016,19.46,4.4071428571428575,5,2016-05-01,118.1,10.861407009025667
3791,11.7,43290.0,32155.28825,0.159509202,2748.315235042735,0.25721209863709865,TX,78247,2016,10.99,5.614847826086949,5,2016-05-01,118.1,12.202196037366566
3792,6.16,19096.0,10820.9729761,0.17610062899999998,1756.6514571590908,0.4333382396260997,TX,78154,2016,10.99,5.614847826086949,5,2016-05-01,118.1,7.79932562912404
3793,7.54,41470.0,37460.1475389,0.153668371,4968.189328766578,0.09669284931516757,TX,78249,2016,10.99,5.614847826086949,5,2016-05-01,118.1,22.058175629703456
3794,18.6,61146.76,37855.191064,0.159793814,2035.2253260215048,0.3809125607963529,TX,78023,2016,10.99,5.614847826086949,5,2016-05-01,118.1,9.036160805600426
3795,9.36,36000.0,24025.3766,0.154761905,2566.81373931624,0.3326284277777778,TX,78223,2016,10.99,5.614847826086949,5,2016-05-01,118.1,11.396350767620604
3796,4.08,24400.0,20479.962620500002,0.154545455,5019.598681495098,0.16065726965163935,TX,78239,2016,10.99,5.614847826086949,5,2016-05-01,118.1,22.2864271025145
3797,5.04,16757.0,10127.4097077,0.17610062899999998,2009.406688035714,0.39563109699230176,TX,78209,2016,10.99,5.614847826086949,5,2016-05-01,118.1,8.921529093013962
3798,9.0,31057.06,19182.780192299997,0.154639175,2131.4200213666672,0.38233753638303175,TX,78023,2016,10.99,5.614847826086949,5,2016-05-01,118.1,9.463253926283928
3799,8.06,26795.0,16151.3801278,0.170234387,2003.8933161042185,0.3972241042060086,TX,78109,2016,10.99,5.614847826086949,5,2016-05-01,118.1,8.897050370821827
3800,11.11,36662.3,21921.616082000004,0.17610062899999998,1973.1427616561655,0.4020665347782326,TX,78209,2016,10.99,5.614847826086949,5,2016-05-01,118.1,8.760521529861917
3801,7.0,21121.74,12076.0979273,0.166666667,1725.156846757143,0.4282621636617059,TX,78261,2016,10.99,5.614847826086949,5,2016-05-01,118.1,7.659493267339283
3802,3.99,22580.0,22580.0,0.16964285699999998,5659.147869674184,0.0,OR,97370,2016,10.66,4.92776119402985,5,2016-05-01,118.1,29.515579849232818
3803,4.56,31958.0,31958.0,0.16964285699999998,7008.333333333334,0.0,OR,97739,2016,10.66,4.92776119402985,5,2016-05-01,118.1,36.55232675903718
3804,5.035,21399.0,21399.0,0.161585366,4250.049652432969,0.0,OR,97123,2016,10.66,4.92776119402985,5,2016-05-01,118.1,22.166354859148008
3805,3.71,15767.5,15767.5,0.161585366,4250.0,0.0,OR,97133,2016,10.66,4.92776119402985,5,2016-05-01,118.1,22.166095894303165
3806,5.565,23651.0,23651.0,0.161585366,4249.95507637017,0.0,OR,97123,2016,10.66,4.92776119402985,5,2016-05-01,118.1,22.165861592776878
3807,4.28,23536.0,21204.1,0.16964285699999998,4954.228971962616,0.09907800815771584,WI,53528,2016,14.07,4.396477272727273,5,2016-05-01,118.1,21.942407709316345
3808,6.25,24880.0,22480.0,0.201612903,3596.8,0.09646302250803858,WI,53559,2016,14.07,4.396477272727273,5,2016-05-01,118.1,15.930319832917199
3809,6.9,24641.0,22141.0,0.188679245,3208.8405797101445,0.1014569213911773,NH,3824,2016,18.66,4.182857142857142,5,2016-05-01,118.1,11.26342845988665
3810,8.91,43837.2,43837.2,0.167701863,4920.0,0.0,MA,2631,2016,18.18,4.343846153846154,9,2016-09-01,122.3,17.0688367210691
3811,3.99,21073.2,21073.2,0.173780488,5281.503759398496,0.0,MA,2632,2016,18.18,4.343846153846154,9,2016-09-01,122.3,18.322992949366984
3812,6.21,39576.0,39576.0,0.211656442,6372.946859903383,0.0,MA,1776,2016,18.18,4.343846153846154,9,2016-09-01,122.3,22.109510037345707
3813,3.64,12573.19,12573.19,0.158536585,3454.1730769230767,0.0,MA,1540,2016,18.18,4.343846153846154,9,2016-09-01,122.3,11.98347891388473
3814,12.1,47274.7,47274.7,0.166666667,3907.0,0.0,MA,1331,2016,18.18,4.343846153846154,9,2016-09-01,122.3,13.55446037992215
3815,6.03,30000.0,30000.0,0.205521472,4975.124378109454,0.0,MA,2632,2016,18.18,4.343846153846154,9,2016-09-01,122.3,17.26007838962616
3816,15.87,69373.77,69373.77,0.211656442,4371.378071833649,0.0,MA,2743,2016,18.18,4.343846153846154,9,2016-09-01,122.3,15.165515966298866
3817,8.04,20000.0,20000.0,0.17435897399999994,2487.562189054727,0.0,MA,2771,2016,18.18,4.343846153846154,9,2016-09-01,122.3,8.63003919481308
3818,9.6,31909.39,31909.39,0.166666667,3323.894791666666,0.0,MA,1564,2016,18.18,4.343846153846154,9,2016-09-01,122.3,11.531507617270393
3819,3.71,18253.2,18253.2,0.160606061,4920.0,0.0,MA,2720,2016,18.18,4.343846153846154,9,2016-09-01,122.3,17.068836721069097
3820,5.261178751,23329.92,22252.067982900004,0.17073170699999998,4229.4833602964945,0.04620041633661839,CA,91306,2016,17.32,5.75072289156626,9,2016-09-01,122.3,11.633867886656999
3821,5.565,28493.0,29022.030404900004,0.168569809,5215.099803216532,-0.018567030670691046,CA,92677,2016,17.32,5.75072289156626,9,2016-09-01,122.3,14.344962955971724
3822,5.605,24795.0,24354.832959400002,0.18553459100000005,4345.19767339875,0.017752250074611817,CA,91942,2016,17.32,5.75072289156626,9,2016-09-01,122.3,11.95215854216924
3823,12.74,61000.0,62211.11363099999,0.158536585,4883.132938069074,-0.01985432181967213,CA,92084,2016,17.32,5.75072289156626,9,2016-09-01,122.3,13.431835199487896
3824,10.56,41988.0,42991.874406999996,0.195121951,4071.200227935606,-0.0239086026245594,CA,92078,2016,17.32,5.75072289156626,9,2016-09-01,122.3,11.198484911076795
3825,4.221971407,20121.0,19255.356916999997,0.182926829,4560.750194820067,0.04302187182545599,CA,91406,2016,17.32,5.75072289156626,9,2016-09-01,122.3,12.545070097370534
3826,4.125,19593.0,19985.1384403,0.16768292699999998,4844.8820461333335,-0.020014211213188384,CA,92024,2016,17.32,5.75072289156626,9,2016-09-01,122.3,13.32662002651793
3827,10.14,51916.8,52380.74758410001,0.163522013,5165.754199615385,-0.008936367112379806,CA,95826,2016,17.32,5.75072289156626,9,2016-09-01,122.3,14.209230010791664
3828,12.985,25060.0,26294.404278,0.16459627300000002,2024.9830017712748,-0.049257952035115724,CA,91910,2016,17.32,5.75072289156626,9,2016-09-01,122.3,5.570038396765705
3829,7.245,46745.0,47433.7376969,0.192073171,6547.099751124914,-0.014733932974649694,CA,92008,2016,17.32,5.75072289156626,9,2016-09-01,122.3,18.008841046725998
3830,6.4,37837.0,38445.4087316,0.195121951,6007.0951143124985,-0.016079729672014167,CA,92008,2016,17.32,5.75072289156626,9,2016-09-01,122.3,16.523472251607387
3831,2.3,50000.0,50218.6468879,0.14285714300000002,10000.0,-0.004372937758000001,CA,92064,2016,17.32,5.75072289156626,9,2016-09-01,122.3,60.05843036804617
3832,4.48,19826.0,20251.8861121,0.17177914100000002,4520.510292879464,-0.021481191975184104,CA,92688,2016,17.32,5.75072289156626,9,2016-09-01,122.3,12.434383835463551
3833,3.542155413,17892.8,17166.5309815,0.160606061,4846.351720903444,0.04059001489425915,CA,90042,2016,17.32,5.75072289156626,9,2016-09-01,122.3,13.33066260114355
3834,6.875,12882.0,13535.5640671,0.166666667,1968.8093188509092,-0.05073467373854992,CA,92114,2016,17.32,5.75072289156626,9,2016-09-01,122.3,5.415523731467038
3835,3.164997542,14747.7,14098.576896899998,0.200613497,4454.530125161153,0.04401520936145975,CA,91331,2016,17.32,5.75072289156626,9,2016-09-01,122.3,12.252894871213197
3836,3.998236408,21829.0,21010.0878034,0.200613497,5254.838798766699,0.0375148745522012,CA,91352,2016,17.32,5.75072289156626,9,2016-09-01,122.3,14.454271395039958
3837,8.06,38124.0,38890.21474630001,0.160493827,4825.088678200992,-0.0200979631282132,CA,92120,2016,17.32,5.75072289156626,9,2016-09-01,122.3,13.272175214246412
3838,5.52,24242.0,24766.752531000002,0.211656442,4486.730530978261,-0.02164642071611253,CA,92127,2016,17.32,5.75072289156626,9,2016-09-01,122.3,12.341467218060481
3839,5.04,24649.0,25128.1218761,0.220762194,4985.73846748016,-0.019437781496206744,CA,92028,2016,17.32,5.75072289156626,9,2016-09-01,122.3,13.714068056771293
3840,2.818731379,17167.5,16589.4594973,0.200613497,5885.434710414099,0.033670627796708895,CA,91342,2016,17.32,5.75072289156626,9,2016-09-01,122.3,16.188825925940773
3841,5.736436875,23619.0,22443.3278567,0.18597561,3912.4160773929907,0.049776541906939316,CA,90291,2016,17.32,5.75072289156626,9,2016-09-01,122.3,10.761723805158093
3842,6.89,35277.0,35931.9900251,0.160606061,5215.092891886793,-0.01856705573319727,CA,92084,2016,17.32,5.75072289156626,9,2016-09-01,122.3,14.34494394525806
3843,6.375,29676.0,30282.032135,0.164516129,4750.122687843137,-0.020421624713573252,CA,92026,2016,17.32,5.75072289156626,9,2016-09-01,122.3,13.065969313071157
3844,7.425,28000.0,28705.8491925,0.166666667,3866.107635353536,-0.025208899732142857,CA,92672,2016,17.32,5.75072289156626,9,2016-09-01,122.3,10.6343450567792
3845,4.0,15133.0,12888.2554572,0.201612903,3222.0638643,0.14833440446705876,CA,92127,2016,17.32,5.75072289156626,9,2016-09-01,122.3,8.862800045868944
3846,3.99,18750.0,19129.304818599998,0.173780488,4794.311984611529,-0.020229590325333332,CA,92111,2016,17.32,5.75072289156626,9,2016-09-01,122.3,13.187519014728261
3847,5.805668552999999,35316.0,34125.9092875,0.200613497,5878.032646191265,0.03369834388096047,CA,91304,2016,17.32,5.75072289156626,9,2016-09-01,122.3,16.16846536888896
3848,5.72,29286.4,29330.1653038,0.163522013,5127.651276888112,-0.001494390017209352,CA,95757,2016,17.32,5.75072289156626,9,2016-09-01,122.3,14.104421850706238
3849,4.42,30940.0,31360.1822802,0.154761905,7095.063864298642,-0.013580552042663221,CA,92117,2016,17.32,5.75072289156626,9,2016-09-01,122.3,19.516103649798495
3850,4.725,24192.0,24641.1767588,0.198412698,5215.063864296297,-0.01856716099537037,CA,92069,2016,17.32,5.75072289156626,9,2016-09-01,122.3,14.34486410024529
3851,5.585700383,35970.0,34824.998263199996,0.200613497,6234.669938471708,0.03183213057547956,CA,90068,2016,17.32,5.75072289156626,9,2016-09-01,122.3,17.149453066061238
3852,8.25,30000.0,30784.2768805,0.16768292699999998,3731.427500666666,-0.02614256268333333,CA,92114,2016,17.32,5.75072289156626,9,2016-09-01,122.3,10.263885887081848
3853,3.45,19380.0,19707.9703319,0.211656442,5712.455168666666,-0.01692313374097007,CA,91941,2016,17.32,5.75072289156626,9,2016-09-01,122.3,15.713018134692476
3854,6.212999999999999,26406.0,26996.6317889,0.200613497,4345.184578931274,-0.0223673327614936,CA,92026,2016,17.32,5.75072289156626,9,2016-09-01,122.3,11.952122523750036
3855,10.335,21423.0,21905.4850376,0.158682635,2119.543786898887,-0.022521824095598192,CA,95742,2016,17.32,5.75072289156626,9,2016-09-01,122.3,5.830142903089163
3856,12.2,52000.0,53159.779145,0.18597561,4357.358946311476,-0.022303445096153847,CA,92037,2016,17.32,5.75072289156626,9,2016-09-01,122.3,11.985610061030469
3857,5.232,22812.0,23309.3741381,0.200525659,4455.155607435016,-0.021803179822023497,CA,92104,2016,17.32,5.75072289156626,9,2016-09-01,122.3,12.254615359868591
3858,11.2,38000.0,39064.715280000004,0.175,3487.921007142857,-0.02801882315789474,CA,91901,2016,17.32,5.75072289156626,9,2016-09-01,122.3,9.594082477570266
3859,5.46,39000.0,39519.0486991,0.128873571,7237.9210071611715,-0.013308941002564105,CA,92040,2016,17.32,5.75072289156626,9,2016-09-01,122.3,19.9090549833655
3860,5.7,17000.0,17541.8640265,0.173780488,3077.5200046491227,-0.0318743545,CA,91945,2016,17.32,5.75072289156626,9,2016-09-01,122.3,8.465209129022798
3861,7.41,22563.0,23267.4232345,0.173780488,3140.0031355600536,-0.03122028252005495,CA,92124,2016,17.32,5.75072289156626,9,2016-09-01,122.3,8.637078936334559
3862,5.790676434,30541.0,29354.4840788,0.200613497,5069.26684876484,0.03884993684555188,CA,91324,2016,17.32,5.75072289156626,9,2016-09-01,122.3,13.943826178478188
3863,6.212999999999999,40000.0,40590.6317889,0.200525659,6533.177497006278,-0.014765794722499996,CA,92673,2016,17.32,5.75072289156626,9,2016-09-01,122.3,17.970545668472205
3864,14.061,62800.0,64136.692996000005,0.200525659,4561.318042528981,-0.021284920318471342,CA,92040,2016,17.32,5.75072289156626,9,2016-09-01,122.3,12.546632052971843
3865,6.625,33920.0,34549.798101,0.168569809,5215.063864301887,-0.018567160996462263,CA,92028,2016,17.32,5.75072289156626,9,2016-09-01,122.3,14.344864100260665
3866,3.705,18000.0,18352.2116173,0.16964285699999998,4953.363459460189,-0.019567312072222218,CA,92114,2016,17.32,5.75072289156626,9,2016-09-01,122.3,13.625015438744821
3867,5.58,23900.0,24430.4563628,0.18902439,4378.217986164875,-0.02219482689539749,CA,92024,2016,17.32,5.75072289156626,9,2016-09-01,122.3,12.04298617371955
3868,3.84,15177.0,15542.0452389,0.195121951,4047.407614296875,-0.024052529412927456,CA,92106,2016,17.32,5.75072289156626,9,2016-09-01,122.3,11.133039536270577
3869,6.4,23000.0,23608.408731599997,0.195121951,3688.8138643125,-0.026452553547826087,CA,92131,2016,17.32,5.75072289156626,9,2016-09-01,122.3,10.1466702904517
3870,6.9,28290.0,28945.940663700003,0.211563769,4195.0638643043485,-0.023186308366914102,CA,92078,2016,17.32,5.75072289156626,9,2016-09-01,122.3,11.539191578704836
3871,12.48,41808.0,42994.397027,0.195121951,3445.063864342949,-0.02837727293819365,CA,92064,2016,17.32,5.75072289156626,9,2016-09-01,122.3,9.47619707766204
3872,2.86,14643.2,14915.0826519,0.163522013,5215.0638643007005,-0.01856716099623033,CA,95824,2016,17.32,5.75072289156626,9,2016-09-01,122.3,14.3448641002574
3873,10.4,29450.0,30438.6641888,0.157575758,2926.7946335384613,-0.033570940196943976,CA,92082,2016,17.32,5.75072289156626,9,2016-09-01,122.3,8.050614979976222
3874,1.686945738,10812.0,10466.3675808,0.160606061,6204.329721481535,0.031967482352941175,CA,91343,2016,17.32,5.75072289156626,9,2016-09-01,122.3,17.065997464975382
3875,7.54,38604.8,38821.58153690001,0.163522013,5148.750866962865,-0.005615403703684515,CA,95821,2016,17.32,5.75072289156626,9,2016-09-01,122.3,14.162459635107192
3876,3.12,20560.0,20856.5992566,0.110091743,6684.8074540384605,-0.014426033881322957,CA,92111,2016,17.32,5.75072289156626,9,2016-09-01,122.3,18.387628025228
3877,2.77614371,14350.0,13780.910948899998,0.200613497,4964.048114389583,0.03965777359581882,CA,91342,2016,17.32,5.75072289156626,9,2016-09-01,122.3,13.654405284566172
3878,6.548995906,41896.5,40554.0728581,0.160606061,6192.41078177275,0.0320415104340458,CA,91311,2016,17.32,5.75072289156626,9,2016-09-01,122.3,17.03321252220372
3879,5.033127888,33787.5,32755.9685866,0.168569809,6508.073968217039,0.030529971539770624,CA,90062,2016,17.32,5.75072289156626,9,2016-09-01,122.3,17.901494412670026
3880,7.18507227,43248.0,41775.040735300005,0.160606061,5814.143430362461,0.034058436568165006,CA,91343,2016,17.32,5.75072289156626,9,2016-09-01,122.3,15.992727900972241
3881,4.56,16428.0,16861.4912212,0.16964285699999998,3697.695443245615,-0.026387339980521063,CA,92037,2016,17.32,5.75072289156626,9,2016-09-01,122.3,10.171100488452417
3882,10.85,49400.0,50431.442928,0.18902439,4648.059256036866,-0.020879411497975703,CA,92009,2016,17.32,5.75072289156626,9,2016-09-01,122.3,12.785227581624849
3883,10.88,58706.0,59740.294844,0.160377358,5490.835923161765,-0.017618213538650222,CA,92122,2016,17.32,5.75072289156626,9,2016-09-01,122.3,15.103419088258608
3884,5.13,17773.0,18260.677623900003,0.173780488,3559.5862814619877,-0.027439240640297083,CA,91914,2016,17.32,5.75072289156626,9,2016-09-01,122.3,9.791209233361867
3885,2.6214855740000003,17004.0,16467.2085489,0.200613497,6281.632335581945,0.031568539820042346,CA,91352,2016,17.32,5.75072289156626,9,2016-09-01,122.3,17.27863062206017
3886,3.41,14117.0,14441.167777300001,0.18902439,4234.946562258064,-0.022962936693348444,CA,92128,2016,17.32,5.75072289156626,9,2016-09-01,122.3,11.64889529413084
3887,7.245,33595.0,34283.7376969,0.211563769,4732.0548926017955,-0.020501196514362253,CA,92130,2016,17.32,5.75072289156626,9,2016-09-01,122.3,13.016270963430122
3888,14.72,60225.0,61624.340083,0.195121951,4186.436146942935,-0.023235202706517227,CA,92020,2016,17.32,5.75072289156626,9,2016-09-01,122.3,11.515459667406086
3889,2.915,14925.0,15202.111164500002,0.160606061,5215.1324749571195,-0.01856691219430486,CA,92692,2016,17.32,5.75072289156626,9,2016-09-01,122.3,14.34505282479995
3890,9.12,29000.0,29866.9824425,0.173780488,3274.8884257127197,-0.02989594629310345,CA,92123,2016,17.32,5.75072289156626,9,2016-09-01,122.3,9.008102418829004
3891,3.079635395,21500.0,20868.7620413,0.16964285699999998,6776.374266636198,0.029359905055813963,CA,90011,2016,17.32,5.75072289156626,9,2016-09-01,122.3,18.63949713306383
3892,6.364630525,29800.0,28495.0463726,0.200525659,4477.093565867282,0.04379039018120806,CA,91304,2016,17.32,5.75072289156626,9,2016-09-01,122.3,12.314959210018195
3893,3.71,18995.0,19347.6869366,0.160606061,5215.0099559568735,-0.018567356493814163,CA,92139,2016,17.32,5.75072289156626,9,2016-09-01,122.3,14.344715816768227
3894,7.935,29192.0,29946.3317633,0.211656442,3773.954853597984,-0.025840359115511097,CA,91902,2016,17.32,5.75072289156626,9,2016-09-01,122.3,10.380864147409483
3895,4.675,23777.0,24221.4235656,0.16768292699999998,5181.0531691123,-0.018691322101190226,CA,92004,2016,17.32,5.75072289156626,9,2016-09-01,122.3,14.25131226405217
3896,3.42,16774.0,17099.1184159,0.16964285699999998,4999.742226871345,-0.01938228305115059,CA,91977,2016,17.32,5.75072289156626,9,2016-09-01,122.3,13.752587628263866
3897,3.575,19440.0,19779.853314900003,0.16768292699999998,5532.826102069929,-0.017482166404320987,CA,91913,2016,17.32,5.75072289156626,9,2016-09-01,122.3,15.218919765845024
3898,5.754406501,26781.0,25602.0361188,0.200613497,4449.11844763676,0.04402239950711325,CA,91607,2016,17.32,5.75072289156626,9,2016-09-01,122.3,12.238009189913445
3899,3.395123663,28225.0,27528.753575200004,0.153374233,8108.321318368427,0.024667720984942427,CA,91326,2016,17.32,5.75072289156626,9,2016-09-01,122.3,22.303229724457395
3900,5.4612982720000005,25511.73,24392.9021179,0.17610062899999998,4466.502451067738,0.04385542972193575,CA,90501,2016,17.32,5.75072289156626,9,2016-09-01,122.3,12.285826661228196
3901,3.92,13551.0,13923.6503481,0.17073170699999998,3551.951619413265,-0.02749984119991145,CA,92130,2016,17.32,5.75072289156626,9,2016-09-01,122.3,9.770208878929003
3902,5.3,20000.0,20503.8384808,0.16459627300000002,3868.648769962264,-0.02519192404,CA,92139,2016,17.32,5.75072289156626,9,2016-09-01,122.3,10.641334852411848
3903,4.0884480000000005,24182.49,23345.1536659,0.163846924,5710.028271339148,0.034625728537466566,CA,91405,2016,17.32,5.75072289156626,9,2016-09-01,122.3,15.706342566903778
3904,9.92,43470.0,44413.0335339,0.195121951,4477.120315917339,-0.021693893119392682,CA,92084,2016,17.32,5.75072289156626,9,2016-09-01,122.3,12.315032790293092
3905,2.6,11362.0,11609.1660472,0.160493827,4465.063864307693,-0.02175374469283577,CA,92173,2016,17.32,5.75072289156626,9,2016-09-01,122.3,12.281869599127665
3906,4.93,27066.0,27534.664850999998,0.176829268,5585.124716227181,-0.017315630348038128,CA,91910,2016,17.32,5.75072289156626,9,2016-09-01,122.3,15.362775437077183
3907,3.85,12190.0,12555.9958776,0.164670659,3261.297630545455,-0.030024272157506155,CA,92122,2016,17.32,5.75072289156626,9,2016-09-01,122.3,8.970718771233924
3908,11.115,40322.0,41378.634851999996,0.16964285699999998,3722.7741657219976,-0.0262049216804722,CA,91901,2016,17.32,5.75072289156626,9,2016-09-01,122.3,10.240083510538575
3909,6.72,15664.0,16302.8291681,0.182481752,2426.016245252976,-0.04078327171220633,CA,91902,2016,17.32,5.75072289156626,9,2016-09-01,122.3,6.673144231539955
3910,5.67,22000.0,22539.012110599997,0.192073171,3975.1344110405653,-0.024500550481818185,CA,92675,2016,17.32,5.75072289156626,9,2016-09-01,122.3,10.934240575072984
